nom;taille;temps;comparaison;echange;couleur
Tri par seaux;50;5.23999915458262e-05;27;114;#2EC4B6
Tri par seaux;50;6.079999729990959e-05;16;108;#2EC4B6
Tri par seaux;50;2.700003096833825e-05;23;112;#2EC4B6
Tri par seaux;50;2.5699962861835957e-05;21;115;#2EC4B6
Tri par seaux;50;3.4599972423166037e-05;20;114;#2EC4B6
Tri par seaux;50;6.160000339150429e-05;19;111;#2EC4B6
Tri par seaux;50;4.67000063508749e-05;19;112;#2EC4B6
Tri par seaux;50;3.2100000680657104e-05;19;111;#2EC4B6
Tri par seaux;50;4.870002157986164e-05;20;111;#2EC4B6
Tri par seaux;50;6.639998173341155e-05;21;110;#2EC4B6
Tri par seaux;50;3.339999238960445e-05;19;109;#2EC4B6
Tri par seaux;50;3.460000152699649e-05;23;112;#2EC4B6
Tri par seaux;50;3.7299992982298136e-05;19;112;#2EC4B6
Tri par seaux;50;4.149999585933983e-05;16;107;#2EC4B6
Tri par seaux;50;3.5900011425837874e-05;26;114;#2EC4B6
Tri par seaux;50;5.930001498199999e-05;14;105;#2EC4B6
Tri par seaux;50;6.260001100599766e-05;15;109;#2EC4B6
Tri par seaux;50;3.7299992982298136e-05;20;111;#2EC4B6
Tri par seaux;50;3.6900019040331244e-05;22;115;#2EC4B6
Tri par seaux;50;7.489998824894428e-05;20;113;#2EC4B6
Tri par seaux;50;5.199998850002885e-05;18;108;#2EC4B6
Tri par seaux;50;2.7700007194653153e-05;21;110;#2EC4B6
Tri par seaux;50;4.5199994929134846e-05;25;113;#2EC4B6
Tri par seaux;50;2.4300010409206152e-05;22;110;#2EC4B6
Tri par seaux;50;2.8400012524798512e-05;19;108;#2EC4B6
Tri par seaux;50;4.300000728107989e-05;21;111;#2EC4B6
Tri par seaux;51;4.610000178217888e-05;20;110;#2EC4B6
Tri par seaux;51;2.5899993488565087e-05;25;117;#2EC4B6
Tri par seaux;51;2.710000262595713e-05;22;109;#2EC4B6
Tri par seaux;51;8.16000101622194e-05;20;114;#2EC4B6
Tri par seaux;52;2.4200009647756815e-05;15;111;#2EC4B6
Tri par seaux;52;2.5300018023699522e-05;22;112;#2EC4B6
Tri par seaux;52;4.779998562298715e-05;30;120;#2EC4B6
Tri par seaux;52;2.5399989681318402e-05;26;119;#2EC4B6
Tri par seaux;52;3.23000131174922e-05;20;116;#2EC4B6
Tri par seaux;52;4.81999886687845e-05;26;118;#2EC4B6
Tri par seaux;53;4.6699977247044444e-05;21;118;#2EC4B6
Tri par seaux;53;2.5399989681318402e-05;23;115;#2EC4B6
Tri par seaux;53;2.850001328624785e-05;26;122;#2EC4B6
Tri par seaux;53;4.4899992644786835e-05;19;113;#2EC4B6
Tri par seaux;54;4.8299989430233836e-05;26;120;#2EC4B6
Tri par seaux;54;2.6300025638192892e-05;29;127;#2EC4B6
Tri par seaux;54;3.070000093430281e-05;23;118;#2EC4B6
Tri par seaux;54;4.740001168102026e-05;24;119;#2EC4B6
Tri par seaux;55;2.8799986466765404e-05;30;128;#2EC4B6
Tri par seaux;55;2.8200040105730295e-05;31;137;#2EC4B6
Tri par seaux;55;2.6100024115294218e-05;16;117;#2EC4B6
Tri par seaux;55;5.110001075081527e-05;31;125;#2EC4B6
Tri par seaux;55;2.5699991965666413e-05;20;119;#2EC4B6
Tri par seaux;55;3.3899996196851134e-05;28;122;#2EC4B6
Tri par seaux;55;4.789998638443649e-05;23;122;#2EC4B6
Tri par seaux;56;4.839999019168317e-05;17;118;#2EC4B6
Tri par seaux;56;2.5899993488565087e-05;22;123;#2EC4B6
Tri par seaux;56;2.8499984182417393e-05;20;124;#2EC4B6
Tri par seaux;56;4.9299997044727206e-05;25;125;#2EC4B6
Tri par seaux;57;5.059997783973813e-05;26;125;#2EC4B6
Tri par seaux;57;2.8000009479001164e-05;31;129;#2EC4B6
Tri par seaux;57;3.430002834647894e-05;30;129;#2EC4B6
Tri par seaux;57;4.879999323748052e-05;22;122;#2EC4B6
Tri par seaux;58;2.8100039344280958e-05;25;127;#2EC4B6
Tri par seaux;58;2.8499984182417393e-05;24;128;#2EC4B6
Tri par seaux;58;5.2799994591623545e-05;26;128;#2EC4B6
Tri par seaux;58;2.729997504502535e-05;24;133;#2EC4B6
